,instances_sorted,early_stop,type,pre_threshold,rec_threshold,f1_score,precision,recall,accuracy,mean_max_dissim_,mean_min_dissim_,median_max_dissim_,median_min_dissim_,std_dev_max_dissim_,std_dev_min_dissim_
101,True,False,object,50,50,66.72916666666666,77.29166666666666,61.77083333333333,80.29166666666666,100.11336156298333,47.83871515745833,99.5553314198,51.0236171751,4.1226851666489095,10.115311813311505
102,True,False,object,50,75,65.06473214285714,76.04166666666666,60.31249999999999,79.99479166666666,100.11336156298333,47.83871515745833,99.5553314198,51.0236171751,4.1226851666489095,10.115311813311505
103,True,False,object,50,90,67.03199404761905,77.6953125,62.395833333333336,79.22916666666667,100.11336156298333,48.33210287743056,99.5553314198,51.49949956025,4.1226851666489095,10.840919296511712
104,True,False,object,75,25,66.296875,77.55208333333333,61.11979166666667,80.53125,100.11336156298333,47.83871515745833,99.5553314198,51.0236171751,4.1226851666489095,10.115311813311505
105,True,False,object,75,50,62.757440476190474,73.828125,57.890625,77.625,100.11336156298333,47.83871515745833,99.5553314198,51.0236171751,4.1226851666489095,10.115311813311505
106,True,False,object,75,75,65.05431547619048,75.05208333333333,60.54687499999999,79.17708333333334,100.11336156298333,47.83871515745833,99.5553314198,51.0236171751,4.1226851666489095,10.115311813311505
107,True,False,object,75,90,66.49851190476191,78.91927083333334,61.14583333333334,79.703125,100.11336156298333,48.33210287743056,99.5553314198,51.49949956025,4.1226851666489095,10.840919296511712
108,True,False,object,90,25,68.00744047619047,78.38541666666667,63.38541666666666,80.81510416666666,100.11336156298333,50.92901369549306,99.5553314198,52.9867282162,4.1226851666489095,11.59227029480056
109,True,False,object,90,50,67.31324404761904,77.33072916666667,63.203125,79.90104166666666,100.11336156298333,50.92901369549306,99.5553314198,52.9867282162,4.1226851666489095,11.59227029480056
110,True,False,object,90,75,68.64583333333333,79.63541666666666,63.828125,80.33333333333334,100.11336156298333,50.92901369549306,99.5553314198,52.9867282162,4.1226851666489095,11.59227029480056
111,True,False,object,90,90,68.82663690476191,78.93229166666666,64.71354166666667,79.828125,100.11336156298333,51.895535762556946,99.5553314198,53.129968065949996,4.1226851666489095,13.127843776964495
112,True,False,rgb,25,25,87.32738095238096,88.05555555555554,89.86111111111111,89.69444444444444,97.71614980793333,41.44123498767083,98.5400104637,49.33493220355,3.3459620145865507,13.987075598200947
113,True,False,rgb,25,50,88.12301587301587,89.30555555555554,90.69444444444446,91.45138888888889,97.71614980793333,41.44123498767083,98.5400104637,49.33493220355,3.3459620145865507,13.987075598200947
114,True,False,rgb,25,75,92.91765873015872,93.1875,95.34722222222221,93.96527777777779,97.01972480112916,45.65351457223333,98.13488913605,51.646597245950005,4.276003270463165,17.714004850575268
115,True,False,rgb,25,90,90.26388888888889,90.3125,92.91666666666667,91.36805555555554,96.0651442557125,58.612041335358334,98.13488913605,63.73628457895,6.9632204929664105,17.861922577859715
116,True,False,rgb,50,25,89.2093253968254,91.64583333333333,90.20833333333333,91.65972222222223,97.71614980793333,41.44123498767083,98.5400104637,49.33493220355,3.3459620145865507,13.987075598200947
117,True,False,rgb,50,50,88.79563492063491,92.33333333333331,88.68055555555556,91.27083333333333,97.71614980793333,41.44123498767083,98.5400104637,49.33493220355,3.3459620145865507,13.987075598200947
118,True,False,rgb,50,75,92.32341269841271,93.50694444444443,93.95833333333334,94.11111111111111,97.01972480112916,45.65351457223333,98.13488913605,51.646597245950005,4.276003270463165,17.714004850575268
119,True,False,rgb,50,90,90.53373015873017,90.48611111111111,93.95833333333331,92.66666666666669,96.0651442557125,58.612041335358334,98.13488913605,63.73628457895,6.9632204929664105,17.861922577859715
120,True,False,rgb,75,25,91.6200396825397,91.72916666666666,94.72222222222223,91.51388888888889,97.71614980793333,50.3910524332375,98.5400104637,52.1207056059,3.3459620145865507,16.224222325780012
121,True,False,rgb,75,50,89.34920634920634,88.125,94.44444444444444,91.05555555555557,97.71614980793333,50.3910524332375,98.5400104637,52.1207056059,3.3459620145865507,16.224222325780012
122,True,False,rgb,75,75,86.33432539682539,82.625,95.97222222222223,86.81944444444446,96.7609435418125,57.80602724722917,98.13488913605,53.343832564799996,4.910213976062381,21.017072836793794
123,True,False,rgb,75,90,82.54563492063494,78.22916666666667,96.1111111111111,83.02083333333334,95.80636299639582,66.13554612586667,98.13488913605,68.5248636413,7.33610127002414,18.87721341784315
124,True,False,rgb,90,25,82.05753968253968,76.46527777777777,97.56944444444446,78.79861111111111,97.71614980793333,75.75588739307084,98.5400104637,81.4888008284,3.3459620145865507,21.041296995174665
125,True,False,rgb,90,50,81.6875,75.97222222222221,97.98611111111111,79.67361111111111,97.71614980793333,75.75588739307084,98.5400104637,81.4888008284,3.3459620145865507,21.041296995174665
126,True,False,rgb,90,75,76.91369047619047,72.65277777777776,88.33333333333333,76.43055555555554,97.75406882717272,75.22300645523181,98.80089385630001,82.356697542,3.4506031771717502,21.69847352202928
127,True,False,rgb,90,90,71.30555555555556,64.70833333333333,89.51388888888889,69.09027777777777,96.71270823217273,77.66235005531819,98.80089385630001,83.6840553043,6.803941525203025,21.362105855003545
128,True,False,shape,25,25,72.18333333333334,82.5,67.25,82.85833333333335,97.92030573958,50.75407973204499,99.5553314198,55.6588245188,5.969347086315654,9.319092856581355
129,True,False,shape,25,50,75.45,84.5,71.33333333333333,84.18333333333334,97.92030573958,50.75407973204499,99.5553314198,55.6588245188,5.969347086315654,9.319092856581355
130,True,False,shape,25,75,73.60000000000001,83.75,68.83333333333333,84.64166666666668,97.92030573958,50.75407973204499,99.5553314198,55.6588245188,5.969347086315654,9.319092856581355
131,True,False,shape,25,90,75.36666666666667,85.33333333333333,70.75,83.88333333333334,97.92030573958,54.66607662600501,99.5553314198,56.8385571267,5.969347086315654,10.460562616025406
132,True,False,shape,50,25,75.48333333333333,86.0,70.66666666666666,84.29999999999998,97.92030573958,50.75407973204499,99.5553314198,55.6588245188,5.969347086315654,9.319092856581355
133,True,False,shape,50,50,73.9,83.83333333333334,69.33333333333333,84.43333333333334,97.92030573958,50.75407973204499,99.5553314198,55.6588245188,5.969347086315654,9.319092856581355
134,True,False,shape,50,75,73.86666666666666,85.08333333333334,69.08333333333333,80.89166666666667,97.92030573958,50.75407973204499,99.5553314198,55.6588245188,5.969347086315654,9.319092856581355
135,True,False,shape,50,90,73.01190476190476,84.95833333333333,67.75,82.25,97.92030573958,54.66607662600501,99.5553314198,56.8385571267,5.969347086315654,10.460562616025406
136,True,False,shape,75,25,74.05,85.58333333333333,68.58333333333333,84.46666666666667,97.92030573958,50.75407973204499,99.5553314198,55.6588245188,5.969347086315654,9.319092856581355
137,True,False,shape,75,50,77.69999999999999,89.0,72.25,85.85833333333333,97.92030573958,50.75407973204499,99.5553314198,55.6588245188,5.969347086315654,9.319092856581355
138,True,False,shape,75,75,74.7,85.08333333333334,69.91666666666666,84.64166666666667,97.92030573958,50.75407973204499,99.5553314198,55.6588245188,5.969347086315654,9.319092856581355
139,True,False,shape,75,90,71.36666666666666,80.58333333333334,67.16666666666666,80.32499999999999,97.92030573958,54.66607662600501,99.5553314198,56.8385571267,5.969347086315654,10.460562616025406
140,True,False,shape,90,25,75.22738095238095,79.60833333333333,77.0,79.71666666666667,97.92030573958,64.700916620795,99.5553314198,58.533472492849995,5.969347086315654,15.878521209894927
141,True,False,shape,90,50,70.43333333333332,76.65,69.5,79.31666666666666,97.92030573958,64.700916620795,99.5553314198,58.533472492849995,5.969347086315654,15.878521209894927
142,True,False,shape,90,75,76.2845238095238,82.66666666666666,74.83333333333333,85.08333333333334,97.92030573958,64.700916620795,99.5553314198,58.533472492849995,5.969347086315654,15.878521209894927
143,True,False,shape,90,90,73.55595238095238,81.925,72.0,81.09166666666667,97.92030573958,65.59640922306501,99.5553314198,58.533472492849995,5.969347086315654,16.31483543269184
144,True,True,object,25,25,66.95014880952381,76.84895833333334,62.682291666666664,80.9609375,100.11336156298333,47.83871515745833,99.5553314198,51.0236171751,4.1226851666489095,10.115311813311505
145,True,True,object,25,50,65.79389880952381,76.015625,61.11979166666666,79.58072916666666,100.11336156298333,47.83871515745833,99.5553314198,51.0236171751,4.1226851666489095,10.115311813311505
146,True,True,object,25,75,64.99255952380952,73.52864583333333,61.61458333333332,79.65104166666667,100.11336156298333,50.95143281259861,99.5553314198,52.19325996,4.1226851666489095,14.98271040529066
147,True,True,object,25,90,64.06361607142857,74.0234375,60.859375,77.24739583333334,100.11336156298333,54.85769090920139,99.5553314198,52.9867282162,4.1226851666489095,19.566042152065823
148,True,True,object,50,25,66.59375,77.31770833333333,61.692708333333336,79.51822916666667,100.11336156298333,47.83871515745833,99.5553314198,51.0236171751,4.1226851666489095,10.115311813311505
149,True,True,object,50,50,63.57366071428571,74.75260416666667,58.59375,78.84635416666667,100.11336156298333,47.83871515745833,99.5553314198,51.0236171751,4.1226851666489095,10.115311813311505
150,True,True,object,50,75,64.65885416666666,73.53125,61.328125,79.80208333333333,100.11336156298333,50.95143281259861,99.5553314198,52.19325996,4.1226851666489095,14.98271040529066
