,primary,secondary,pw_angle,quintile
163,triangle/triangle_4,cube/cube_2,88.56745626243348,4
164,triangle/triangle_4,orange/orange_4,88.51014184314606,4
165,triangle/triangle_4,eggplant/eggplant_3,88.45282593265543,4
166,triangle/triangle_4,lemon/lemon_3,88.39550847348441,4
167,triangle/triangle_4,lime/lime_2,88.33818940814187,4
168,triangle/triangle_4,lime/lime_1,88.2808686791222,4
169,triangle/triangle_4,lime/lime_4,88.22354622890474,3
170,triangle/triangle_4,eggplant/eggplant_2,88.22354622890474,3
171,triangle/triangle_4,lime/lime_3,88.0515679756234,3
172,triangle/triangle_4,cucumber/cucumber_4,87.99423806509017,3
173,triangle/triangle_4,orange/orange_1,87.13401601740114,3
174,triangle/triangle_4,banana/banana_1,86.44538185961002,3
175,triangle/triangle_4,cabbage/cabbage_3,84.77886104259704,3
176,triangle/triangle_4,cabbage/cabbage_1,84.20324217937316,3
177,triangle/triangle_4,cabbage/cabbage_4,83.85759260898023,3
178,triangle/triangle_4,cabbage/cabbage_2,83.45405004809336,3
179,triangle/triangle_4,orange/orange_2,83.10789742065363,3
180,triangle/triangle_4,potato/potato_2,76.3494233267624,3
181,triangle/triangle_4,arch/arch_1,75.69994162444885,3
182,triangle/triangle_4,cuboid/cuboid_3,73.50091694471527,3
183,triangle/triangle_4,triangle/triangle_3,73.32156464298518,3
184,triangle/triangle_4,cube/cube_4,72.72249504785414,2
185,triangle/triangle_4,potato/potato_1,67.6663173421947,2
186,triangle/triangle_4,semicylinder/semicylinder_4,67.16988932782414,2
187,triangle/triangle_4,arch/arch_3,65.29161662306869,2
188,triangle/triangle_4,tomato/tomato_4,64.08737457676769,2
189,triangle/triangle_4,tomato/tomato_1,63.768441210281246,2
190,triangle/triangle_4,tomato/tomato_3,63.768441210281246,2
191,triangle/triangle_4,plum/plum_2,63.768441210281246,2
192,triangle/triangle_4,plum/plum_3,63.768441210281246,2
193,triangle/triangle_4,plum/plum_4,63.70454982205098,2
194,triangle/triangle_4,tomato/tomato_2,63.64062320933674,2
195,triangle/triangle_4,triangle/triangle_2,63.51266375775654,2
196,triangle/triangle_4,plum/plum_1,62.74187372750493,2
197,triangle/triangle_4,cylinder/cylinder_1,48.77634836793051,1
198,triangle/triangle_4,cylinder/cylinder_4,48.77634836793051,1
199,triangle/triangle_4,cube/cube_3,46.448997757906874,1
200,triangle/triangle_4,cuboid/cuboid_4,45.412314663977874,1
201,triangle/triangle_4,triangle/triangle_1,44.765084671328424,1
202,triangle/triangle_4,arch/arch_2,25.57778354221445,1
203,triangle/triangle_4,cylinder/cylinder_3,25.57778354221445,1
204,triangle/triangle_4,semicylinder/semicylinder_1,25.57778354221445,1
205,triangle/triangle_4,carrot/carrot_4,25.4447505453978,1
206,triangle/triangle_4,carrot/carrot_1,25.4447505453978,1
207,triangle/triangle_4,carrot/carrot_2,25.4447505453978,1
208,triangle/triangle_4,carrot/carrot_3,25.4447505453978,1
209,triangle/triangle_4,semicylinder/semicylinder_3,25.4447505453978,1
210,triangle/triangle_4,cylinder/cylinder_2,9.59863838343998,1
211,triangle/triangle_4,arch/arch_4,2.5625587331231388,1
212,triangle/triangle_4,semicylinder/semicylinder_2,0.0,1
213,corn/corn_4,cuboid/cuboid_1,89.42703265514284,5
214,corn/corn_4,cuboid/cuboid_2,89.42703265514284,5
215,corn/corn_4,arch/arch_2,89.42703265514284,5
216,corn/corn_4,semicylinder/semicylinder_1,89.42703265514284,5
217,corn/corn_4,cube/cube_1,89.36973371455022,5
218,corn/corn_4,cube/cube_2,89.36973371455022,5
219,corn/corn_4,cylinder/cylinder_3,89.36973371455022,5
220,corn/corn_4,tomato/tomato_3,89.31243414358914,5
221,corn/corn_4,semicylinder/semicylinder_3,89.31243414358914,5
222,corn/corn_4,triangle/triangle_4,89.25513388492966,4
223,corn/corn_4,carrot/carrot_2,89.25513388492966,4
224,corn/corn_4,triangle/triangle_1,89.25513388492966,4
225,corn/corn_4,arch/arch_4,89.25513388492966,4
226,corn/corn_4,tomato/tomato_1,89.25513388492966,4
227,corn/corn_4,plum/plum_2,89.25513388492966,4
228,corn/corn_4,plum/plum_3,89.25513388492966,4
229,corn/corn_4,semicylinder/semicylinder_2,89.25513388492966,4
230,corn/corn_4,carrot/carrot_4,89.19783288123561,4
231,corn/corn_4,cuboid/cuboid_3,89.19783288123561,4
232,corn/corn_4,carrot/carrot_1,89.19783288123561,4
233,corn/corn_4,triangle/triangle_3,89.19783288123561,4
234,corn/corn_4,cuboid/cuboid_4,89.19783288123561,4
235,corn/corn_4,carrot/carrot_3,89.19783288123561,4
236,corn/corn_4,tomato/tomato_2,89.19783288123561,4
237,corn/corn_4,plum/plum_4,89.19783288123561,4
238,corn/corn_4,plum/plum_1,89.19783288123561,4
239,corn/corn_4,cube/cube_4,89.14053107516418,3
240,corn/corn_4,lime/lime_1,89.14053107516418,3
241,corn/corn_4,lime/lime_2,89.14053107516418,3
242,corn/corn_4,cylinder/cylinder_1,89.14053107516418,3
243,corn/corn_4,cylinder/cylinder_2,89.14053107516418,3
244,corn/corn_4,tomato/tomato_4,89.08322840936526,3
245,corn/corn_4,triangle/triangle_2,89.02592482648105,3
246,corn/corn_4,lime/lime_4,89.02592482648105,3
247,corn/corn_4,arch/arch_1,88.96862026914545,3
248,corn/corn_4,cucumber/cucumber_1,88.91131467998362,3
249,corn/corn_4,lemon/lemon_2,88.91131467998362,3
250,corn/corn_4,semicylinder/semicylinder_4,88.91131467998362,3
251,corn/corn_4,lemon/lemon_4,88.91131467998362,3
252,corn/corn_4,arch/arch_3,88.85400800161142,3
253,corn/corn_4,orange/orange_4,88.85400800161142,3
254,corn/corn_4,potato/potato_4,88.79670017663486,2
255,corn/corn_4,cube/cube_3,88.79670017663486,2
256,corn/corn_4,lemon/lemon_1,88.79670017663486,2
257,corn/corn_4,orange/orange_3,88.79670017663486,2
258,corn/corn_4,potato/potato_3,88.73939114764967,2
259,corn/corn_4,orange/orange_2,88.73939114764967,2
260,corn/corn_4,potato/potato_1,88.68208085724069,2
261,corn/corn_4,potato/potato_2,88.68208085724069,2
262,corn/corn_4,cylinder/cylinder_4,88.62476924798143,2
263,corn/corn_4,cucumber/cucumber_3,88.45282593265543,2
264,corn/corn_4,cucumber/cucumber_2,88.39550847348441,2
265,corn/corn_4,lime/lime_3,88.0515679756234,2
266,corn/corn_4,orange/orange_1,88.0515679756234,2
267,corn/corn_4,lemon/lemon_3,87.65021439453957,2
268,corn/corn_4,cucumber/cucumber_4,82.70373203495974,2
269,corn/corn_4,banana/banana_1,53.27320791573602,1
270,corn/corn_4,cabbage/cabbage_2,13.344476714033158,1
271,corn/corn_4,cabbage/cabbage_4,12.040607741165621,1
272,corn/corn_4,cabbage/cabbage_1,11.478340954533579,1
273,corn/corn_4,banana/banana_4,10.579844096122505,1
274,corn/corn_4,cabbage/cabbage_3,9.936367072140724,1
275,corn/corn_4,eggplant/eggplant_2,7.692812451559879,1
276,corn/corn_4,eggplant/eggplant_1,4.439222274842884,1
277,corn/corn_4,corn/corn_3,0.0,1
278,corn/corn_4,corn/corn_2,0.0,1
279,corn/corn_4,corn/corn_1,0.0,1
280,corn/corn_4,eggplant/eggplant_3,0.0,1
281,corn/corn_4,eggplant/eggplant_4,0.0,1
282,corn/corn_4,banana/banana_2,0.0,1
283,corn/corn_4,banana/banana_3,0.0,1
284,cube/cube_2,corn/corn_4,89.36973371455022,5
285,cube/cube_2,corn/corn_3,89.36973371455022,5
286,cube/cube_2,corn/corn_2,89.36973371455022,5
287,cube/cube_2,cylinder/cylinder_3,89.36973371455022,5
288,cube/cube_2,tomato/tomato_3,89.31243414358914,5
289,cube/cube_2,carrot/carrot_1,89.25513388492966,5
290,cube/cube_2,carrot/carrot_2,89.25513388492966,5
291,cube/cube_2,tomato/tomato_1,89.25513388492966,5
292,cube/cube_2,plum/plum_2,89.25513388492966,5
293,cube/cube_2,plum/plum_3,89.25513388492966,5
294,cube/cube_2,cabbage/cabbage_4,89.25513388492966,5
295,cube/cube_2,cabbage/cabbage_2,89.25513388492966,5
296,cube/cube_2,semicylinder/semicylinder_2,89.25513388492966,5
297,cube/cube_2,cabbage/cabbage_1,89.25513388492966,5
298,cube/cube_2,carrot/carrot_4,89.19783288123561,4
299,cube/cube_2,tomato/tomato_2,89.19783288123561,4
300,cube/cube_2,arch/arch_2,89.19783288123561,4
301,cube/cube_2,plum/plum_4,89.19783288123561,4
302,cube/cube_2,banana/banana_3,89.19783288123561,4
303,cube/cube_2,cabbage/cabbage_3,89.19783288123561,4
304,cube/cube_2,orange/orange_4,89.14053107516418,4
305,cube/cube_2,lemon/lemon_1,89.14053107516418,4
306,cube/cube_2,orange/orange_3,89.14053107516418,4
307,cube/cube_2,potato/potato_4,89.08322840936526,4
308,cube/cube_2,potato/potato_3,89.08322840936526,4
309,cube/cube_2,eggplant/eggplant_4,89.02592482648105,4
310,cube/cube_2,orange/orange_1,89.02592482648105,4
311,cube/cube_2,semicylinder/semicylinder_3,88.96862026914545,4
312,cube/cube_2,carrot/carrot_3,88.79670017663486,3
313,cube/cube_2,cucumber/cucumber_3,88.79670017663486,3
314,cube/cube_2,eggplant/eggplant_3,88.73939114764967,3
315,cube/cube_2,plum/plum_1,88.73939114764967,3
316,cube/cube_2,lemon/lemon_2,88.73939114764967,3
317,cube/cube_2,semicylinder/semicylinder_1,88.62476924798143,3
318,cube/cube_2,triangle/triangle_4,88.56745626243348,3
319,cube/cube_2,lemon/lemon_3,88.56745626243348,3
320,cube/cube_2,banana/banana_2,88.56745626243348,3
321,cube/cube_2,arch/arch_4,88.39550847348441,3
322,cube/cube_2,lemon/lemon_4,88.39550847348441,3
323,cube/cube_2,potato/potato_2,88.33818940814187,3
324,cube/cube_2,cucumber/cucumber_1,88.33818940814187,3
325,cube/cube_2,potato/potato_1,88.16622199995335,3
326,cube/cube_2,cylinder/cylinder_2,87.87957215926926,2
327,cube/cube_2,orange/orange_2,87.87957215926926,2
328,cube/cube_2,corn/corn_1,87.82223604871963,2
329,cube/cube_2,arch/arch_1,87.65021439453957,2
330,cube/cube_2,triangle/triangle_1,87.30610593943034,2
331,cube/cube_2,tomato/tomato_4,86.44538185961002,2
332,cube/cube_2,cucumber/cucumber_2,86.33056219501202,2
333,cube/cube_2,cucumber/cucumber_4,86.10087812361645,2
334,cube/cube_2,eggplant/eggplant_1,85.2964649079396,2
335,cube/cube_2,semicylinder/semicylinder_4,83.79996286748363,2
336,cube/cube_2,eggplant/eggplant_2,81.83640580421304,2
337,cube/cube_2,banana/banana_4,78.57997121313403,2
338,cube/cube_2,arch/arch_3,74.15713738845226,2
339,cube/cube_2,cuboid/cuboid_4,49.45839812649548,2
340,cube/cube_2,cube/cube_3,47.932935197504825,1
341,cube/cube_2,cylinder/cylinder_4,45.33180727769758,1
342,cube/cube_2,cylinder/cylinder_1,45.25118791591886,1
343,cube/cube_2,banana/banana_1,37.53324333064642,1
344,cube/cube_2,cube/cube_4,34.91520624744419,1
345,cube/cube_2,triangle/triangle_2,34.411508669769454,1
346,cube/cube_2,cuboid/cuboid_3,33.38416180634828,1
347,cube/cube_2,triangle/triangle_3,30.23128625512183,1
348,cube/cube_2,lime/lime_4,12.57811865578259,1
349,cube/cube_2,lime/lime_3,7.252246865059431,1
350,cube/cube_2,lime/lime_2,4.439222274842884,1
351,cube/cube_2,cube/cube_1,0.0,1
352,cube/cube_2,cuboid/cuboid_1,0.0,1
353,cube/cube_2,cuboid/cuboid_2,0.0,1
354,cube/cube_2,lime/lime_1,0.0,1
355,cuboid/cuboid_2,corn/corn_4,89.42703265514284,5
356,cuboid/cuboid_2,corn/corn_3,89.42703265514284,5
357,cuboid/cuboid_2,corn/corn_2,89.42703265514284,5
358,cuboid/cuboid_2,cylinder/cylinder_3,89.42703265514284,5
359,cuboid/cuboid_2,tomato/tomato_3,89.36973371455022,5
360,cuboid/cuboid_2,carrot/carrot_2,89.31243414358914,5
361,cuboid/cuboid_2,tomato/tomato_1,89.31243414358914,5
362,cuboid/cuboid_2,plum/plum_2,89.31243414358914,5
363,cuboid/cuboid_2,plum/plum_3,89.31243414358914,5
364,cuboid/cuboid_2,cabbage/cabbage_4,89.31243414358914,5
365,cuboid/cuboid_2,cabbage/cabbage_2,89.31243414358914,5
366,cuboid/cuboid_2,semicylinder/semicylinder_2,89.31243414358914,5
367,cuboid/cuboid_2,cabbage/cabbage_1,89.31243414358914,5
368,cuboid/cuboid_2,carrot/carrot_4,89.25513388492966,4
369,cuboid/cuboid_2,carrot/carrot_1,89.25513388492966,4
370,cuboid/cuboid_2,arch/arch_2,89.25513388492966,4
371,cuboid/cuboid_2,plum/plum_4,89.25513388492966,4
372,cuboid/cuboid_2,banana/banana_3,89.25513388492966,4
373,cuboid/cuboid_2,cabbage/cabbage_3,89.25513388492966,4
374,cuboid/cuboid_2,tomato/tomato_2,89.19783288123561,4
375,cuboid/cuboid_2,orange/orange_4,89.19783288123561,4
376,cuboid/cuboid_2,lemon/lemon_1,89.19783288123561,4
377,cuboid/cuboid_2,orange/orange_3,89.19783288123561,4
378,cuboid/cuboid_2,potato/potato_4,89.14053107516418,4
379,cuboid/cuboid_2,potato/potato_3,89.08322840936526,4
380,cuboid/cuboid_2,eggplant/eggplant_4,89.08322840936526,4
381,cuboid/cuboid_2,orange/orange_1,89.08322840936526,4
382,cuboid/cuboid_2,semicylinder/semicylinder_3,89.02592482648105,4
383,cuboid/cuboid_2,carrot/carrot_3,88.85400800161142,3
384,cuboid/cuboid_2,cucumber/cucumber_3,88.85400800161142,3
385,cuboid/cuboid_2,eggplant/eggplant_3,88.79670017663486,3
386,cuboid/cuboid_2,plum/plum_1,88.79670017663486,3
387,cuboid/cuboid_2,lemon/lemon_2,88.79670017663486,3
388,cuboid/cuboid_2,semicylinder/semicylinder_1,88.68208085724069,3
389,cuboid/cuboid_2,triangle/triangle_4,88.62476924798143,3
390,cuboid/cuboid_2,banana/banana_2,88.62476924798143,3
391,cuboid/cuboid_2,lemon/lemon_3,88.56745626243348,3
392,cuboid/cuboid_2,arch/arch_4,88.45282593265543,3
393,cuboid/cuboid_2,lemon/lemon_4,88.45282593265543,3
394,cuboid/cuboid_2,potato/potato_2,88.39550847348441,3
395,cuboid/cuboid_2,cucumber/cucumber_1,88.33818940814187,3
396,cuboid/cuboid_2,potato/potato_1,88.22354622890474,3
397,cuboid/cuboid_2,cylinder/cylinder_2,87.93690614551267,2
398,cuboid/cuboid_2,orange/orange_2,87.93690614551267,2
399,cuboid/cuboid_2,corn/corn_1,87.87957215926926,2
400,cuboid/cuboid_2,arch/arch_1,87.70755722404411,2
401,cuboid/cuboid_2,triangle/triangle_1,87.36346376588871,2
402,cuboid/cuboid_2,tomato/tomato_4,86.50278630336938,2
403,cuboid/cuboid_2,cucumber/cucumber_2,86.38797384292799,2
404,cuboid/cuboid_2,cucumber/cucumber_4,86.15830488024936,2
405,cuboid/cuboid_2,eggplant/eggplant_1,85.35395192958347,2
406,cuboid/cuboid_2,semicylinder/semicylinder_4,83.85759260898023,2
407,cuboid/cuboid_2,eggplant/eggplant_2,81.89428394133066,2
408,cuboid/cuboid_2,banana/banana_4,78.63841823299634,2
409,cuboid/cuboid_2,arch/arch_3,74.21668677094138,2
410,cuboid/cuboid_2,cuboid/cuboid_4,49.533751475892835,2
411,cuboid/cuboid_2,cube/cube_3,48.010068833058064,1
412,cuboid/cuboid_2,cylinder/cylinder_4,45.412314663977874,1
413,cuboid/cuboid_2,cylinder/cylinder_1,45.33180727769758,1
414,cuboid/cuboid_2,banana/banana_1,37.62719062883372,1
415,cuboid/cuboid_2,cube/cube_4,35.01518515624863,1
416,cuboid/cuboid_2,triangle/triangle_2,34.51276275504378,1
417,cuboid/cuboid_2,cuboid/cuboid_3,33.48814550117153,1
418,cuboid/cuboid_2,triangle/triangle_3,30.34488991029107,1
419,cuboid/cuboid_2,lime/lime_4,12.838568140984059,1
420,cuboid/cuboid_2,lime/lime_3,7.252246865059431,1
421,cuboid/cuboid_2,lime/lime_2,5.126400081947714,1
422,cuboid/cuboid_2,cube/cube_1,2.5625587331231388,1
423,cuboid/cuboid_2,cuboid/cuboid_1,0.0,1
424,cuboid/cuboid_2,cube/cube_2,0.0,1
425,cuboid/cuboid_2,lime/lime_1,0.0,1
426,carrot/carrot_4,cube/cube_1,89.25513388492966,5
427,carrot/carrot_4,cuboid/cuboid_1,89.25513388492966,5
428,carrot/carrot_4,cuboid/cuboid_2,89.25513388492966,5
429,carrot/carrot_4,corn/corn_2,89.25513388492966,5
430,carrot/carrot_4,corn/corn_4,89.19783288123561,5
431,carrot/carrot_4,cube/cube_2,89.19783288123561,5
432,carrot/carrot_4,corn/corn_3,89.19783288123561,5
433,carrot/carrot_4,corn/corn_1,89.19783288123561,5
434,carrot/carrot_4,tomato/tomato_1,89.14053107516418,5
435,carrot/carrot_4,tomato/tomato_3,89.14053107516418,5
436,carrot/carrot_4,plum/plum_3,89.14053107516418,5
437,carrot/carrot_4,banana/banana_2,89.14053107516418,5
438,carrot/carrot_4,plum/plum_4,89.08322840936526,4
439,carrot/carrot_4,plum/plum_2,89.08322840936526,4
440,carrot/carrot_4,cabbage/cabbage_4,89.08322840936526,4
441,carrot/carrot_4,cabbage/cabbage_2,89.08322840936526,4
442,carrot/carrot_4,cabbage/cabbage_1,89.08322840936526,4
443,carrot/carrot_4,tomato/tomato_2,89.02592482648105,4
444,carrot/carrot_4,banana/banana_3,89.02592482648105,4
