,instances_sorted,early_stop,type,pre_threshold,rec_threshold,f1_score,precision,recall,accuracy,mean_max_dissim_,mean_min_dissim_,median_max_dissim_,median_min_dissim_,std_dev_max_dissim_,std_dev_min_dissim_
0,False,False,object,25,25,71.50595238095238,80.53385416666666,68.22916666666666,81.390625,89.27024075454402,9.16481253179031,89.31243414358914,2.5625587331231388,0.2923887062744878,16.516323951899825
1,False,False,object,25,50,71.796875,79.83072916666667,69.63541666666667,80.44010416666667,89.27024075454402,9.16481253179031,89.31243414358914,2.5625587331231388,0.2923887062744878,16.516323951899825
2,False,False,object,25,75,71.11979166666666,79.98697916666667,68.17708333333333,79.1875,89.27024075454402,9.16481253179031,89.31243414358914,2.5625587331231388,0.2923887062744878,16.516323951899825
3,False,False,object,25,90,71.34895833333333,79.83072916666666,68.46354166666666,80.66666666666667,89.27024075454402,9.16481253179031,89.31243414358914,2.5625587331231388,0.2923887062744878,16.516323951899825
4,False,False,object,50,25,72.484375,80.32552083333333,69.81770833333333,81.6953125,89.27024075454402,9.16481253179031,89.31243414358914,2.5625587331231388,0.2923887062744878,16.516323951899825
5,False,False,object,50,50,72.4077380952381,80.078125,70.26041666666666,81.32291666666666,89.27024075454402,9.16481253179031,89.31243414358914,2.5625587331231388,0.2923887062744878,16.516323951899825
6,False,False,object,50,75,72.18080357142857,78.64583333333333,70.80729166666666,81.4375,89.27024075454402,9.16481253179031,89.31243414358914,2.5625587331231388,0.2923887062744878,16.516323951899825
7,False,False,object,50,90,71.87053571428572,79.7265625,69.63541666666666,81.29427083333333,89.27024075454402,9.16481253179031,89.31243414358914,2.5625587331231388,0.2923887062744878,16.516323951899825
8,False,False,object,75,25,70.08258928571428,76.30208333333333,69.14062499999999,80.32552083333334,89.27024075454402,9.16481253179031,89.31243414358914,2.5625587331231388,0.2923887062744878,16.516323951899825
9,False,False,object,75,50,69.75595238095238,77.3046875,67.23958333333333,80.61197916666666,89.27024075454402,9.16481253179031,89.31243414358914,2.5625587331231388,0.2923887062744878,16.516323951899825
10,False,False,object,75,75,72.15550595238096,80.32552083333333,69.92187499999999,79.8125,89.27024075454402,9.16481253179031,89.31243414358914,2.5625587331231388,0.2923887062744878,16.516323951899825
11,False,False,object,75,90,69.46428571428571,76.78385416666666,67.39583333333333,80.30729166666667,89.27024075454402,9.16481253179031,89.31243414358914,2.5625587331231388,0.2923887062744878,16.516323951899825
12,False,False,object,90,25,71.8735119047619,78.515625,70.234375,81.09114583333333,89.27024075454402,9.16481253179031,89.31243414358914,2.5625587331231388,0.2923887062744878,16.516323951899825
13,False,False,object,90,50,70.80059523809524,78.25520833333333,69.40104166666666,78.5,89.27024075454402,9.16481253179031,89.31243414358914,2.5625587331231388,0.2923887062744878,16.516323951899825
14,False,False,object,90,75,72.07366071428572,79.75260416666666,70.36458333333333,80.21614583333333,89.27024075454402,9.16481253179031,89.31243414358914,2.5625587331231388,0.2923887062744878,16.516323951899825
15,False,False,object,90,90,70.19642857142857,78.28125,67.29166666666666,80.30989583333333,89.27024075454402,9.16481253179031,89.31243414358914,2.5625587331231388,0.2923887062744878,16.516323951899825
16,False,False,rgb,25,25,92.13095238095238,92.53472222222221,94.375,94.36805555555556,89.20976412777675,8.088749871617091,89.25513388492966,3.62430749400795,0.22253771382200954,17.289661272439407
17,False,False,rgb,25,50,91.0873015873016,92.42361111111111,92.77777777777779,93.21527777777777,89.20976412777675,8.088749871617091,89.25513388492966,3.62430749400795,0.22253771382200954,17.289661272439407
18,False,False,rgb,25,75,91.48214285714286,90.34722222222221,95.27777777777777,93.86111111111111,89.20976412777675,8.088749871617091,89.25513388492966,3.62430749400795,0.22253771382200954,17.289661272439407
